"income" "sent" "bought"
0.344259370283449 1 1
2.16081619179126 1 1
0.289179730510319 1 1
2.58776564235749 1 1
1.335171901581 1 1
-0.00124709281954228 1 1
1.39851505892371 1 1
0.470323217487131 1 1
-0.00421887314439238 1 1
0.519087228039683 1 1
-0.490160218540641 1 0
0.90559815964382 1 1
-0.79704354160374 1 0
0.470495557638632 1 1
-0.42434421696617 1 0
-0.534555023814014 1 0
0.775635339646219 1 1
1.73395397101545 1 1
0.30037731515376 1 0
-0.0527336093335874 1 0
-0.103635203640556 1 0
1.56365618040036 1 1
0.0860171316217735 1 1
0.400838312476041 1 1
-0.443836714118101 1 0
0.870104622063738 1 1
1.79331107499218 1 1
2.36773691290421 1 1
1.11905928141438 1 1
0.923674764464442 1 1
0.965451502276433 1 1
0.0633325002214742 1 0
-0.0733578622329846 1 1
-0.199161690729843 1 1
-0.212667295828572 1 1
0.368271142791466 1 1
-0.151374714322456 1 0
0.116616453150628 1 1
1.40229957524883 1 1
1.02853408641357 1 1
-0.22593593107564 1 0
1.06750695323405 1 1
0.78825701574961 1 1
2.16475027821422 1 1
1.11840768606243 1 1
0.403126119942209 1 0
-0.243548687300551 1 0
0.388161443216433 1 1
1.64002450048377 1 1
0.0474950457876421 1 0
0.863856334325291 1 1
0.754759592063284 1 1
-0.133859616798136 1 0
0.326970131851871 1 1
-0.16731186384808 1 0
-0.3447727342484 1 0
1.34060586910023 1 1
1.46673173493662 1 1
-0.33223904036198 1 0
-0.157472119354466 1 0
0.616722198883404 1 1
1.11152381391803 1 1
0.825758160635383 1 0
0.526036677473178 1 1
-0.286736073396082 1 0
0.00688754092433984 1 0
-0.122767320363613 1 0
0.776515217135238 1 1
0.907650713897856 1 1
1.562882053743 1 1
1.17878671394343 1 1
0.317358058064441 1 1
-0.23988966524307 1 0
0.705976548827472 1 1
0.412818071681109 1 0
0.677608420362564 1 1
1.91486925646039 1 1
-0.300076072367525 1 0
1.13380085144796 1 1
0.319048203363956 1 0
1.15968881862424 1 1
2.08032400858256 1 1
0.867338811408433 1 1
0.564710271164939 1 1
-0.0396006687873965 1 0
3.06646950049371 1 1
0.546805444120259 1 1
0.67294617938794 1 1
0.702413441727471 1 1
-0.22108603760632 1 0
0.0287288380808459 1 0
0.96640942759059 1 1
1.25677835983252 1 1
-0.234627467977227 1 1
0.755792799317689 1 1
0.24845746904858 1 1
0.269493031983843 1 1
1.29081758713794 1 1
1.10963497922852 1 1
0.949823479408064 1 1
1.66285433125532 1 1
1.04288472484793 1 1
0.38851723614682 1 1
0.0669356869185399 1 1
0.280375301111089 1 1
0.223310253075044 1 1
0.856177357062278 1 1
-0.564619577274674 1 0
-0.283322920291902 1 0
0.0588624319123852 1 1
1.32244822560691 1 1
2.24568008082281 1 1
0.934291999239806 1 1
1.14225954907788 1 1
-0.403552507301065 1 0
0.406647195622835 1 0
0.0993751452078063 1 0
0.747828112945298 1 1
-0.130983637560103 1 0
0.447988735864916 1 1
1.31438687435098 1 1
0.0202960828099228 1 0
-0.358946271973595 1 0
0.812251157233268 1 1
-0.440600952157437 1 0
0.513717284075598 1 1
0.346701520316707 1 0
0.191194109543618 1 1
0.118936347850736 1 0
0.297244945468161 1 1
-0.257527692468503 1 0
0.415757728598906 1 1
0.398676940033018 1 1
0.675645062595584 1 1
1.12326710001254 1 1
0.791757494673465 1 1
-0.121170080923655 1 0
0.255855167504589 1 1
0.688028499033452 1 1
0.464129098672824 1 1
0.999518795770226 1 1
0.246119847880959 1 1
0.220281118471356 1 1
-0.431492081476857 1 0
2.39485036556983 1 1
0.484483467725039 1 1
-0.0027855691501206 1 0
0.463476713966402 1 1
1.20338081000257 1 1
0.460817893193828 1 0
2.20058753509157 1 1
1.68821164343472 1 1
-0.412332775639749 1 0
-0.182671971581206 1 0
1.99098424516011 1 1
0.58880088374407 1 1
1.13115747658505 1 1
-0.0933617546019578 1 0
0.926082162175394 1 1
1.13199665405145 1 1
0.828788352660944 1 1
-0.37521624886393 1 0
1.29889336883954 1 1
1.06368593403002 1 1
0.0399391848467508 1 0
0.968756348057979 1 1
-0.190171515936379 1 0
-0.164601839209098 1 0
-0.137749709619635 1 1
0.22741305798674 1 1
1.51829226651852 1 1
0.834444206354594 1 1
0.600790134010852 1 1
-0.158227420697152 1 0
1.226797991075 1 1
0.0665826924786225 1 1
0.469266520829776 1 1
3.10266536820431 1 1
-0.10560214723729 1 0
0.975371336398477 1 1
0.14741553561636 1 0
-0.252901677531085 1 0
0.797560831843336 1 1
0.287275948509168 1 1
1.06369268801031 1 1
-0.213049441582195 1 0
-0.520108395693545 1 0
2.05936242145195 1 1
0.648017233437853 1 1
1.09065183227473 1 1
0.494563222874009 1 1
0.549585184981593 1 1
-0.70151474799329 1 0
1.05320329832107 1 1
0.247104211041609 1 0
1.25280577170253 1 1
-0.563628852605412 1 0
0.364864281297963 1 1
-0.277262194106338 1 0
-0.209389254160221 1 0
0.656557207705837 1 1
-0.081813106385895 1 1
0.279495465626306 1 1
2.22710526149492 1 1
2.50063943978086 1 1
-0.120302061876232 1 0
0.102656011333359 1 1
-0.200323260602134 1 0
-0.344801183900801 1 0
0.553884649649098 1 1
1.56439853638471 1 1
0.906384859515437 1 1
-0.608438400939499 1 0
-0.0997470788972915 1 1
1.40377506557953 1 1
0.513388304032404 1 1
0.931836701339351 1 1
-0.250831292403091 1 0
0.564400462613838 1 1
1.26037323364132 1 1
0.339899268837209 1 0
0.488649207941451 1 1
0.330686600734289 1 1
0.571214791392911 1 1
1.4296101979968 1 1
1.31371042679872 1 1
0.689544666268259 1 1
2.7823408645227 1 1
0.322517404106861 1 0
0.665773571313798 1 1
0.855772215282063 1 1
0.147831748496721 1 1
-0.323893551767713 1 0
1.02667445611186 1 1
1.11431265401466 1 1
0.653255030202011 1 1
1.46456809802993 1 1
0.374071623607721 1 1
1.37886008001389 1 1
0.79237332617774 1 1
-0.551961551420754 1 1
0.913077866495828 1 1
-0.223063688244156 1 0
0.703386971278659 1 1
-0.0482769143930869 1 1
0.815421882356838 1 1
1.63159906213535 1 1
0.213936461396529 1 1
1.19357148290757 1 1
-0.382641928303778 1 0
2.11467510125283 1 1
1.62814253634207 1 1
1.35407305214686 1 1
-0.176205921871943 1 0
-0.321199986432214 1 0
-0.275758637441059 1 0
-0.19569749246995 1 0
1.37447966851103 1 1
-0.329357119481175 1 1
0.806818027296562 1 1
-0.168330856408533 1 1
1.24496342783771 1 1
0.433900088292738 1 1
0.352371401374134 1 1
0.139361124530466 1 1
0.0412434553892663 1 1
2.20124037436377 1 1
0.985823445923477 1 1
0.000645053031379202 1 0
0.153204153664451 1 1
0.554044122390324 1 1
0.0811259593067793 1 1
-0.167879084148755 1 0
-0.150686646284602 1 1
-0.455174899474907 1 0
0.389912465428429 1 1
1.07387860963891 1 1
0.69426648317962 1 1
0.0792503086119965 1 1
0.0892415273721929 1 1
-0.612118571864809 1 0
0.871051584952228 1 1
-0.199056917090273 1 0
2.24516737293225 1 1
0.323673739314883 1 1
0.385460161039997 1 1
-0.405620824584885 1 0
0.583116334082132 1 1
-0.0433090180618944 1 0
1.67112244672097 1 1
-0.570281715190151 1 0
0.514231711893415 1 1
0.576824982113263 1 1
0.0583860583644314 1 0
0.0430521304162731 1 0
0.399494920319094 1 0
-0.375488342707296 1 0
0.75922092227566 1 1
0.0788398983862648 1 1
0.111968149304451 1 0
-0.0899582110803579 1 0
1.32704827412472 1 1
-0.125813784649563 1 0
0.55869528249499 1 1
0.622788195650552 1 1
-0.177652097665054 1 0
0.0308407022506364 1 0
0.355133698858827 1 1
-0.388464342931685 1 0
0.558336271509004 1 1
0.175701700641169 1 1
0.139325547499255 1 1
0.076557509361907 1 0
1.98473263025137 1 1
1.88472022670599 1 1
0.457986618739265 1 1
1.27705950363407 1 1
1.21696000641803 1 1
0.109908196837684 1 0
-0.474472467813766 1 0
1.32393493771839 1 1
0.0734610306925714 1 1
-0.15293298052776 1 0
0.496782381195938 1 1
1.15708420406409 1 1
0.127013240246754 1 0
0.452730391162073 1 1
-0.34111768071259 1 0
0.142174079979819 1 1
0.258571858025277 1 0
-0.699271758920449 1 0
0.276344768054613 1 1
0.438990392178108 1 1
0.145994135537925 1 0
0.664807228160265 1 1
0.366641054526791 1 1
0.181158368361088 1 1
0.76810343009486 1 1
0.50342965575361 1 1
-0.298966205195072 1 0
0.611237656523478 1 1
0.359931210951014 1 1
0.414713611790208 1 1
0.437177648916923 1 1
1.13361430806935 1 1
0.182233866328098 1 1
-0.0742394698061078 1 0
-0.0407419817901629 1 1
0.148960406627175 1 0
0.145396959244483 1 1
0.693025008726043 1 1
-0.364230640602477 1 0
0.662148184221286 1 1
0.670138127249889 1 1
1.08945607884242 1 1
0.429067600336179 1 1
0.641823227552522 1 1
0.154125533760774 1 1
1.41253687131872 1 1
-0.386067806231093 1 0
1.82017608681375 1 1
2.0989082236656 1 1
0.823895901178226 1 1
1.82625027020032 1 1
-0.159394749347219 1 0
0.956920589323494 1 1
-0.314926598382473 1 0
1.37352073451136 1 1
-0.31332116815284 1 0
-0.276351535475788 1 0
0.150021576070079 1 1
0.968191308370726 1 1
0.894895573950496 1 1
-0.247434106156002 1 0
0.367164397030942 1 1
0.619046884098168 1 1
2.29123694787299 1 1
0.629358294477522 1 1
-0.561595940363274 1 0
0.251716636581981 1 1
0.926940153464385 1 1
1.35333444628024 1 1
0.892246326162174 1 1
0.467444970835742 1 1
0.368171503524658 1 1
0.252685193725723 1 1
0.103705058774571 1 1
1.01285975809813 1 1
-0.798897805131713 1 0
0.231098823613503 1 1
-0.221452964281917 1 0
2.3466961804365 1 1
1.35488271322001 1 1
0.137081542335638 1 0
0.107306588874815 1 1
0.0863671769184786 1 0
0.113846664524302 1 0
0.896002732244381 1 1
0.0637555760587772 1 1
0.502346759753005 1 1
-0.236500072391066 1 1
1.60605755549899 1 1
0.737589047494076 1 1
0.620874244759058 1 1
2.34187721701378 1 1
2.25651650729681 1 1
1.5999763099063 1 1
-0.327590546072382 1 0
0.594685213947186 1 1
0.569370057067589 1 1
0.0444703035239048 1 1
0.307463864152638 1 1
-0.100936171096239 1 0
1.06860662330211 1 1
-0.37128774164897 1 0
-0.372549241826769 1 0
1.43455276747205 1 1
0.352661916348005 1 0
1.29796965482025 1 1
0.120651016418058 1 0
-0.0681499274012997 1 0
0.0614236084985227 1 1
0.167782445776477 1 1
0.35063760961099 1 1
1.2809768356556 1 1
0.124600485906033 1 1
1.35925417594866 1 1
-0.0482562571545623 1 1
0.22628956125955 1 1
0.907954246691022 1 1
0.584617192829559 1 1
0.304147153578247 1 1
0.508706108829204 1 1
0.457340063176662 1 1
-0.332891247144195 0 1
-2.01115684837415 0 0
-0.698927721532013 0 0
-0.679295684591497 0 0
-0.586401432412634 0 1
-1.01921652116514 0 0
-0.930703425111958 0 0
-0.324090555704414 0 1
-0.88101231318842 0 0
-1.17696403726287 0 1
-1.32511099433605 0 0
-1.4049846928023 0 0
-1.61701805013127 0 0
-2.1616562705014 0 0
-0.410388557044274 0 0
-0.4880084375738 0 1
-0.0833796074297579 0 1
-1.02468817177103 0 0
-0.244709061281815 0 1
-0.601190282505279 0 0
-0.798232700529256 0 0
-1.08762540802469 0 0
-1.63160373973384 0 0
-0.710151472558631 0 0
-0.245487980784291 0 0
-0.475527315693862 0 1
-0.598858145579811 0 0
-2.46155141786405 0 0
-1.19549440454173 0 1
-1.81087328117436 0 0
-0.493095654962971 0 1
-1.87914672047441 0 0
-0.519417934625057 0 0
-1.14078362574255 0 0
-1.0583317039437 0 1
-1.259140560366 0 0
-0.997847803618944 0 0
-2.75109604571548 0 0
-1.01056498633743 0 0
-0.736228947885794 0 0
-2.2289067472672 0 0
-0.671356757890221 0 1
-0.980441461898795 0 1
-1.19667637202019 0 1
-0.3160827260165 0 1
-0.698935053306404 0 1
-0.270906094757518 0 1
-0.334990761760434 0 1
-1.69563564957378 0 0
-1.04303316667533 0 1
-0.429317902232898 0 1
-0.597719693541199 0 0
-0.209945636153762 0 0
-0.377429327404054 0 0
-0.354954562267449 0 0
-1.99477792726967 0 0
-0.386031976049883 0 1
0.430677549029855 0 0
-1.5747587868961 0 0
-1.35505660673148 0 0
-1.17373365729345 0 1
-0.725852912612886 0 0
-1.10502129959877 0 0
-0.844828186721854 0 1
-0.81124217329603 0 0
-0.811258399141166 0 0
-2.13240810948243 0 0
-0.897786618299355 0 0
-1.22398425816125 0 1
-1.27261386561734 0 1
-1.07427770743703 0 0
-1.21107279334155 0 1
-1.63276156576691 0 0
-1.50951650430466 0 0
-0.180953646954927 0 0
-0.83771730059346 0 1
-0.689563402762958 0 1
-0.695868735897854 0 0
-1.47440707442428 0 0
-0.387221992637385 0 1
-1.00377196096025 0 1
-1.35861253757626 0 0
-2.4455386684185 0 0
-0.354376249639175 0 1
-1.28200593371021 0 0
-1.5239887784805 0 0
-0.953878357443773 0 0
-2.31411801198896 0 0
-0.590156538984231 0 1
-0.625542337879478 0 1
-2.17156567466274 0 0
-0.687608517268074 0 1
-0.502618001615648 0 0
-1.48607265089354 0 1
-0.424140811779834 0 0
-0.483430154702436 0 1
-0.486649864505798 0 1
-0.632016545866508 0 0
-2.03761402083194 0 0
-1.02165716045672 0 0
-0.685848784355401 0 1
-0.391326476734393 0 0
-0.593029448543601 0 0
-0.625151766919094 0 0
-0.704625448660484 0 0
-1.03465415720335 0 0
-0.505653285182983 0 1
-1.25067929196621 0 0
-1.05607810132212 0 0
-0.772763821631822 0 1
-1.30488655994313 0 0
-2.34753539621003 0 0
-0.823682398327318 0 0
-0.646458185582922 0 0
-2.13510445940539 0 0
-0.468169636412325 0 1
-0.850670769151702 0 0
-1.40924585378529 0 0
-0.843712107705471 0 0
-1.64072157452625 0 1
-1.02146218249883 0 0
-0.25264476673784 0 0
-0.98201132813931 0 1
-0.684597769747965 0 1
-1.1646308798126 0 0
-0.698542324526418 0 0
-0.4194430233549 0 0
-1.09798988534664 0 0
-0.63836552676046 0 1
-0.427851875677783 0 0
-1.03446441635404 0 0
-1.29760865100093 0 0
-2.44099105228632 0 0
-2.48640774609603 0 0
-1.39522378780815 0 0
-0.921768836492218 0 1
-1.09801930588749 0 1
-1.17507846706535 0 1
-1.30706183761583 0 1
-1.39027655874821 0 0
-1.33218032863188 0 0
-0.650178712312734 0 0
-1.10552363568693 0 0
-1.57864889351598 0 0
-0.544526951017806 0 0
-2.06182159804816 0 0
-1.18480626819852 0 0
-1.54542633346838 0 0
-1.46909520156597 0 0
-0.825325330207518 0 0
-1.52172222681784 0 0
-1.15793750895253 0 1
-1.44295185264464 0 0
-1.51989739048663 0 0
-1.05449721403415 0 0
-0.460270067382635 0 1
-0.757796674055951 0 1
-0.392911807844992 0 0
-0.392616333703532 0 1
-0.991385722962113 0 0
-0.935276955868082 0 0
-0.749457301935992 0 0
-1.00797821207824 0 0
-1.08796957158256 0 1
-1.31365090672891 0 0
-0.510766416254327 0 0
-0.433975239350846 0 0
-0.947069409088745 0 0
-0.894977547335248 0 1
-0.388070344275282 0 0
-0.937350534871535 0 0
-0.449824856852632 0 1
-0.940856944516079 0 0
-1.41350238743414 0 0
-1.19778466058404 0 0
-0.894692067532871 0 0
-1.0328588709901 0 0
-0.385615463734272 0 1
-0.473986074357362 0 0
-1.75588375798182 0 0
-1.14249043582581 0 0
-1.20080756935603 0 0
-1.13276528600294 0 0
-0.905161289835663 0 0
-0.968148728342982 0 0
-0.838323568512428 0 0
-0.789526729380448 0 1
0.00348468723574207 0 1
-0.949940033217535 0 1
-1.6015132278852 0 1
-1.71920235935769 0 0
-1.10694230330339 0 0
-0.437010728517694 0 1
-0.873939102241586 0 1
-0.852378781788044 0 1
-0.415879946757097 0 0
-1.14209241244769 0 0
-0.654915010226323 0 0
-0.761053130682273 0 1
-1.95049066022606 0 0
-0.593854172303409 0 1
-1.26900443788854 0 1
-1.46073750992904 0 1
-1.22562457954733 0 0
-0.806743599085104 0 1
-1.38023616461511 0 1
-0.836699637975418 0 0
-2.07877390306931 0 0
-0.866948464640489 0 1
-0.92935251840533 0 1
-1.01877032708253 0 1
-0.638838173413605 0 0
-2.15100341707443 0 0
-0.821758414634078 0 1
-1.36335661983756 0 0
-0.769197739927625 0 1
-1.89244619260257 0 0
-0.417502410157814 0 1
-1.06249375749498 0 0
-0.22381821254279 0 1
-1.61638055725485 0 0
-0.672268340266448 0 0
-0.772839057299745 0 1
-0.770538536567525 0 1
-1.28040175464703 0 1
-1.5252127097159 0 0
-0.527228420379224 0 0
-0.954171788866155 0 1
-0.891616876244217 0 1
-0.566499446301097 0 0
-1.47297398050226 0 1
-1.12439903369746 0 0
-1.97047868679319 0 0
-1.89113126323756 0 0
-1.31280505520249 0 0
-0.933729977918477 0 0
-0.193771143791784 0 1
-0.844416368619028 0 1
-0.931810871891037 0 1
-0.982378784314264 0 0
-1.44272440545166 0 0
-1.4517395377076 0 0
-1.11275384605006 0 1
-0.664943477846957 0 1
-0.768372535644382 0 0
-0.984268233418962 0 0
-0.523042210706797 0 1
-2.40322125128879 0 0
-0.923075857243517 0 1
-0.77768900416666 0 1
-0.558785333300791 0 0
-0.525217191593018 0 0
-1.95527180995807 0 0
-0.743015901581279 0 0
-0.788859153046046 0 1
-2.04302507833739 0 0
-0.286577777530583 0 0
-0.766092443986871 0 0
-1.35316140188611 0 0
-1.17064822914717 0 0
-0.390318675915808 0 0
-0.297054160954106 0 0
-0.334582563310632 0 1
-0.916156833118124 0 0
-0.460706261916339 0 1
-0.983782105248421 0 1
-0.704883543881669 0 1
-1.62422126837501 0 0
-1.898314249228 0 0
-0.476832580136101 0 0
-0.0495743541577923 0 1
-1.15530095622885 0 0
-0.549538579768107 0 1
-0.427066142901623 0 1
-0.862979248810835 0 0
-1.66994669009097 0 0
-0.67378810689894 0 0
-0.50875613438987 0 1
-0.684959570625267 0 1
-0.993032721965536 0 1
-2.19633629036762 0 0
-0.53249029471749 0 1
-0.463770157433296 0 1
0.0110669112155635 0 0
-0.66576454374761 0 0
-0.829869451405394 0 0
-0.521289142111009 0 1
-1.23712960650532 0 0
-0.634342455062093 0 0
-0.234981474268148 0 1
-1.06799805284546 0 0
-1.61912558962193 0 0
-0.454032908118877 0 1
-1.0668573646628 0 0
-0.624633394586316 0 0
-1.35395498791179 0 0
-0.802335185700288 0 0
-1.07734440516046 0 0
-1.12650067894933 0 0
-0.997570787477104 0 0
-0.395252977821611 0 1
-0.941805918220775 0 1
-1.18999658269705 0 0
-1.15703009952623 0 0
-1.78142286845119 0 0
-1.81684298207322 0 0
-2.07846905576793 0 0
-2.64379515100797 0 0
-0.0586584767351065 0 1
-0.827764119994462 0 1
-1.11438247284818 0 0
-0.636499269566395 0 0
-1.32944034121115 0 0
-2.53500149633504 0 0
-1.08097491892487 0 0
-1.26900971518821 0 0
-0.814426488207068 0 0
-1.05834646294271 0 0
-1.17561857426508 0 1
-0.52073943952476 0 1
-1.05321045671897 0 0
-1.61731526648084 0 0
-1.55711208851763 0 0
-1.00715161656905 0 0
-1.09661424033875 0 0
-0.37095396956534 0 1
-1.12312140491866 0 0
-0.138716745857716 0 1
-0.787462173566022 0 1
-2.22397323378715 0 0
-1.1760921013364 0 1
0 0 0
